functionName,lotWeightKg,load,numCaliperWorkers,hotKeyWrites,hotParticipants,ledgerWrites,reads,payloadBytes,sendRate,success,failures,totalTransactions,throughput,failureRate,latency,avgLatency,function_clean
testTeaLot_a24,10,1,24,0,0,1,1,484.79,1.9,48,0,48,1.7,0.0,50,,testTeaLot
testTeaLot_a24,10,4,24,0,0,1,1,484.79,6.0,48,0,48,4.7,0.0,50,,testTeaLot
testTeaLot_a24,10,10,24,0,0,1,1,484.79,10.3,96,0,96,8.7,0.0,50,,testTeaLot
testTeaLot_a24,10,20,24,0,0,1,1,484.79,19.3,144,0,144,14.8,0.0,50,,testTeaLot
testTeaLot_a24,10,50,24,0,0,1,1,484.79,39.5,288,0,288,31.2,0.0,50,,testTeaLot
testTeaLot_a24,10,100,24,0,0,1,1,484.79,81.2,527,1,528,1.8,0.001893939393939394,50,,testTeaLot
testTeaLot_a24,10,200,24,0,0,1,1,484.79,154.3,1011,6,1017,3.4,0.005899705014749262,50,,testTeaLot
testTeaLot_a24,10,400,24,0,0,1,1,484.79,307.7,2038,2,2040,215.9,0.000980392156862745,50,3.72,testTeaLot
testTeaLot_a24,10,500,24,0,0,1,1,484.79,370.8,2366,1,2367,188.0,0.0004224757076468103,50,,testTeaLot
testTeaLot_a5,10,1,5,0,0,1,1,484.79,1.8,10,0,10,1.4,0.0,50,,testTeaLot
testTeaLot_a5,10,4,5,0,0,1,1,484.79,4.8,25,0,25,3.4,0.0,50,,testTeaLot
testTeaLot_a5,10,10,5,0,0,1,1,484.79,10.2,55,0,55,7.5,0.0,50,,testTeaLot
testTeaLot_a5,10,20,5,0,0,1,1,484.79,19.6,105,0,105,14.1,0.0,50,,testTeaLot
testTeaLot_a5,10,50,5,0,0,1,1,484.79,47.5,255,0,255,33.4,0.0,50,,testTeaLot
testTeaLot_a5,10,100,5,0,0,1,1,484.79,96.1,505,0,505,66.4,0.0,50,,testTeaLot
testTeaLot_a5,10,200,5,0,0,1,1,484.79,188.7,1005,0,1005,130.3,0.0,50,,testTeaLot
testTeaLot_a5,10,400,5,0,0,1,1,484.79,366.6,2001,4,2005,216.6,0.00199501246882793,50,4.18,testTeaLot
testTeaLot_a5,10,500,5,0,0,1,1,484.79,462.3,2501,3,2504,221.5,0.001198083067092652,50,,testTeaLot
