functionName,lotWeightKg,load,numCaliperWorkers,hotKeyWrites,hotParticipants,ledgerWrites,reads,payloadBytes,sendRate,success,failures,totalTransactions,throughput,failureRate,latency,avgLatency,function_clean
acceptoffer_f15_r15,10,10,15,2,30,3,3,34.8,9.7,26,29,55,7.2,0.5272727272727272,50,1.03,acceptoffer
acceptoffer_f15_r15,10,20,15,2,30,3,3,34.8,19.5,29,76,105,13.5,0.7238095238095238,50,1.22,acceptoffer
acceptoffer_f15_r15,10,50,15,2,30,3,3,34.8,44.5,20,235,255,31.1,0.9215686274509803,50,1.7,acceptoffer
acceptoffer_f15_r15,10,100,15,2,30,3,3,34.8,90.6,13,492,505,61.3,0.9742574257425742,50,2.55,acceptoffer
acceptoffer_f15_r15,10,200,15,2,30,3,3,34.8,193.0,10,995,1005,125.0,0.9900497512437811,50,3.21,acceptoffer
acceptoffer_f15_r15,10,400,15,2,30,3,3,34.8,351.6,9,1988,1997,192.2,0.9954932398597897,50,4.19,acceptoffer
acceptoffer_f15_r15,10,500,15,2,30,3,3,34.8,117.0,12,815,827,86.0,0.9854897218863361,50,0.07,acceptoffer
acceptoffer_f2_r2,10,1,2,2,4,3,3,34.8,1.9,4,6,10,1.3,0.6,50,2.61,acceptoffer
acceptoffer_f2_r2,10,4,2,2,4,3,3,34.8,4.8,6,19,25,3.3,0.76,50,2.24,acceptoffer
acceptoffer_f2_r2,10,10,2,2,4,3,3,34.8,10.4,10,45,55,7.3,0.8181818181818182,50,1.04,acceptoffer
acceptoffer_f2_r2,10,20,2,2,4,3,3,34.8,20.1,12,93,105,13.9,0.8857142857142857,50,1.4,acceptoffer
acceptoffer_f2_r2,10,50,2,2,4,3,3,34.8,48.0,10,245,255,32.5,0.9607843137254902,50,1.78,acceptoffer
acceptoffer_f2_r2,10,100,2,2,4,3,3,34.8,96.0,6,499,505,64.9,0.9881188118811881,50,2.1,acceptoffer
acceptoffer_f2_r2,10,200,2,2,4,3,3,34.8,187.5,5,1000,1005,125.2,0.9950248756218906,50,2.85,acceptoffer
acceptoffer_f2_r2,10,400,2,2,4,3,3,34.8,325.9,4,1721,1725,174.7,0.9976811594202899,50,3.48,acceptoffer
acceptoffer_f2_r2,10,500,2,2,4,3,3,34.8,197.7,2,766,768,113.3,0.9973958333333334,50,2.31,acceptoffer
acceptoffer_f20_r20,10,1,20,2,40,3,3,34.8,1.7,10,0,10,1.3,0.0,50,2.4,acceptoffer
acceptoffer_f20_r20,10,4,20,2,40,3,3,34.8,2.5,13,8,21,2.8,0.3809523809523809,50,1.44,acceptoffer
acceptoffer_f20_r20,10,10,20,2,40,3,3,34.8,9.6,26,29,55,7.1,0.5272727272727272,50,1.07,acceptoffer
acceptoffer_f20_r20,10,20,20,2,40,3,3,34.8,18.3,28,77,105,13.3,0.7333333333333333,50,1.2,acceptoffer
acceptoffer_f20_r20,10,50,20,2,40,3,3,34.8,45.3,20,235,255,31.3,0.9215686274509803,50,1.93,acceptoffer
acceptoffer_f20_r20,10,100,20,2,40,3,3,34.8,26.9,14,181,195,19.9,0.9282051282051282,50,1.03,acceptoffer
acceptoffer_f20_r20,10,200,20,2,40,3,3,34.8,175.1,11,994,1005,118.3,0.9890547263681592,50,3.3,acceptoffer
acceptoffer_f20_r20,10,400,20,2,40,3,3,34.8,370.2,8,1995,2003,194.0,0.9960059910134798,50,4.01,acceptoffer
acceptoffer_f20_r20,10,500,20,2,40,3,3,34.8,424.0,8,2470,2478,211.3,0.9967715899919289,50,4.91,acceptoffer
acceptoffer_f24_r24,10,1,24,2,48,3,3,34.8,1.7,10,0,10,1.3,0.0,50,2.31,acceptoffer
acceptoffer_f24_r24,10,4,24,2,48,3,3,34.8,4.4,15,10,25,5.0,0.4,50,0.51,acceptoffer
acceptoffer_f24_r24,10,10,24,2,48,3,3,34.8,9.2,26,29,55,6.9,0.5272727272727272,50,1.11,acceptoffer
acceptoffer_f24_r24,10,20,24,2,48,3,3,34.8,4.3,12,39,51,3.7,0.7647058823529411,50,1.86,acceptoffer
acceptoffer_f24_r24,10,50,24,2,48,3,3,34.8,45.2,21,234,255,31.0,0.9176470588235294,50,1.77,acceptoffer
acceptoffer_f24_r24,10,100,24,2,48,3,3,34.8,86.5,13,492,505,60.0,0.9742574257425742,50,2.49,acceptoffer
acceptoffer_f24_r24,10,200,24,2,48,3,3,34.8,173.3,11,994,1005,119.1,0.9890547263681592,50,3.13,acceptoffer
acceptoffer_f24_r24,10,400,24,2,48,3,3,34.8,320.7,10,1991,2001,172.2,0.9950024987506247,50,4.8,acceptoffer
acceptoffer_f24_r24,10,500,24,2,48,3,3,34.8,443.9,8,2482,2490,217.1,0.9967871485943776,50,4.58,acceptoffer
acceptoffer_f4_r4,10,1,4,2,8,3,3,34.8,1.9,8,2,10,0.1,0.2,50,172.49,acceptoffer
acceptoffer_f4_r4,10,4,4,2,8,3,3,34.8,4.7,12,13,25,3.3,0.52,50,2.24,acceptoffer
acceptoffer_f4_r4,10,10,4,2,8,3,3,34.8,10.3,20,35,55,7.3,0.6363636363636364,50,0.94,acceptoffer
acceptoffer_f4_r4,10,20,4,2,8,3,3,34.8,19.8,22,83,105,13.8,0.7904761904761904,50,1.29,acceptoffer
acceptoffer_f4_r4,10,50,4,2,8,3,3,34.8,16.1,12,116,128,12.1,0.90625,50,4.85,acceptoffer
acceptoffer_f4_r4,10,100,4,2,8,3,3,34.8,93.4,11,494,505,62.5,0.9782178217821782,50,2.34,acceptoffer
acceptoffer_f4_r4,10,200,4,2,8,3,3,34.8,182.1,9,996,1005,120.7,0.991044776119403,50,3.17,acceptoffer
acceptoffer_f4_r4,10,400,4,2,8,3,3,34.8,380.0,8,1988,1996,197.8,0.9959919839679359,50,3.7,acceptoffer
acceptoffer_f4_r4,10,500,4,2,8,3,3,34.8,371.9,6,2040,2046,192.0,0.9970674486803519,50,4.29,acceptoffer
